,make,year,engine_fuel_type,engine_hp,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,msrp,new_model
11644,Scion,2012,Regular Unleaded,128.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,17050.0,Scion Xd
11645,Scion,2013,Regular Unleaded,128.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,18955.0,Scion Xd
11646,Scion,2013,Regular Unleaded,128.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,16545.0,Scion Xd
11647,Scion,2013,Regular Unleaded,128.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,18155.0,Scion Xd
11648,Scion,2013,Regular Unleaded,128.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,15745.0,Scion Xd
11649,Scion,2014,Regular Unleaded,128.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,15920.0,Scion Xd
11650,Scion,2014,Regular Unleaded,128.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,16720.0,Scion Xd
11651,Hyundai,2001,Regular Unleaded,192.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,24999.0,Hyundai Xg300
11652,Hyundai,2001,Regular Unleaded,192.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,23499.0,Hyundai Xg300
11653,Hyundai,2003,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,23999.0,Hyundai Xg350
11654,Hyundai,2003,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,25599.0,Hyundai Xg350
11655,Hyundai,2004,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,25599.0,Hyundai Xg350
11656,Hyundai,2004,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,23999.0,Hyundai Xg350
11657,Hyundai,2005,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,24899.0,Hyundai Xg350
11658,Hyundai,2005,Regular Unleaded,194.0,Automatic,Front Wheel Drive,4,Midsize,Sedan,26499.0,Hyundai Xg350
11659,Suzuki,2004,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,25799.0,Suzuki Xl-7
11660,Suzuki,2004,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,27499.0,Suzuki Xl-7
11661,Suzuki,2004,Regular Unleaded,185.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,21999.0,Suzuki Xl-7
11662,Suzuki,2004,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,23799.0,Suzuki Xl-7
11663,Suzuki,2004,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,22599.0,Suzuki Xl-7
11664,Suzuki,2004,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,22999.0,Suzuki Xl-7
11665,Suzuki,2004,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,25499.0,Suzuki Xl-7
11666,Suzuki,2004,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,24499.0,Suzuki Xl-7
11667,Suzuki,2004,Regular Unleaded,185.0,Manual,Rear Wheel Drive,4,Midsize,4Dr Suv,20099.0,Suzuki Xl-7
11668,Suzuki,2004,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,21099.0,Suzuki Xl-7
11669,Suzuki,2005,Regular Unleaded,185.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,22299.0,Suzuki Xl-7
11670,Suzuki,2005,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,24799.0,Suzuki Xl-7
11671,Suzuki,2005,Regular Unleaded,185.0,Manual,Rear Wheel Drive,4,Midsize,4Dr Suv,20899.0,Suzuki Xl-7
11672,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,21899.0,Suzuki Xl-7
11673,Suzuki,2005,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,27799.0,Suzuki Xl-7
11674,Suzuki,2005,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,23299.0,Suzuki Xl-7
11675,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,21399.0,Suzuki Xl-7
11676,Suzuki,2005,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,25799.0,Suzuki Xl-7
11677,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,22899.0,Suzuki Xl-7
11678,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,23399.0,Suzuki Xl-7
11679,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,24099.0,Suzuki Xl-7
11680,Suzuki,2005,Regular Unleaded,185.0,Manual,Rear Wheel Drive,4,Midsize,4Dr Suv,20399.0,Suzuki Xl-7
11681,Suzuki,2005,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,26099.0,Suzuki Xl-7
11682,Suzuki,2006,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,24899.0,Suzuki Xl-7
11683,Suzuki,2006,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,26699.0,Suzuki Xl-7
11684,Suzuki,2006,Regular Unleaded,185.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,23199.0,Suzuki Xl-7
11685,Suzuki,2006,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,23699.0,Suzuki Xl-7
11686,Suzuki,2006,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,25499.0,Suzuki Xl-7
11687,Suzuki,2006,Regular Unleaded,185.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,21999.0,Suzuki Xl-7
11688,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,24599.0,Suzuki Xl7
11689,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,29549.0,Suzuki Xl7
11690,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,27949.0,Suzuki Xl7
11691,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,28349.0,Suzuki Xl7
11692,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,25949.0,Suzuki Xl7
11693,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,24599.0,Suzuki Xl7
11694,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,31749.0,Suzuki Xl7
11695,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,26999.0,Suzuki Xl7
11696,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,27549.0,Suzuki Xl7
11697,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,24349.0,Suzuki Xl7
11698,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,25949.0,Suzuki Xl7
11699,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,26199.0,Suzuki Xl7
11700,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,25399.0,Suzuki Xl7
11701,Suzuki,2007,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,28649.0,Suzuki Xl7
11702,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,27049.0,Suzuki Xl7
11703,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,22999.0,Suzuki Xl7
11704,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,30149.0,Suzuki Xl7
11705,Suzuki,2007,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,26749.0,Suzuki Xl7
11706,Suzuki,2008,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,25199.0,Suzuki Xl7
11707,Suzuki,2008,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,29149.0,Suzuki Xl7
11709,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,27499.0,Suzuki Xl7
11710,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,26599.0,Suzuki Xl7
11711,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,23549.0,Suzuki Xl7
11712,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,25099.0,Suzuki Xl7
11713,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,21599.0,Suzuki Xl7
11714,Suzuki,2008,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,25049.0,Suzuki Xl7
11715,Suzuki,2008,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,26699.0,Suzuki Xl7
11716,Suzuki,2008,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,26749.0,Suzuki Xl7
11718,Suzuki,2008,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,28249.0,Suzuki Xl7
11719,Suzuki,2009,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,28280.0,Suzuki Xl7
11720,Suzuki,2009,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,29930.0,Suzuki Xl7
11721,Suzuki,2009,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,28580.0,Suzuki Xl7
11722,Suzuki,2009,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,29079.0,Suzuki Xl7
11723,Suzuki,2009,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,27429.0,Suzuki Xl7
11724,Suzuki,2009,Regular Unleaded,252.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,25745.0,Suzuki Xl7
11725,Suzuki,2009,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,27395.0,Suzuki Xl7
11726,Suzuki,2009,Regular Unleaded,252.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,30230.0,Suzuki Xl7
11727,Cadillac,2007,Premium Unleaded,443.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr-V
11728,Cadillac,2008,Premium Unleaded,443.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr-V
11729,Cadillac,2008,Premium Unleaded,443.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr-V
11730,Cadillac,2009,Premium Unleaded,443.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr-V
11731,Cadillac,2007,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11732,Cadillac,2007,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11733,Cadillac,2007,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11734,Cadillac,2008,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11735,Cadillac,2008,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11736,Cadillac,2008,Regular Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11737,Cadillac,2009,Premium Unleaded,320.0,Automatic,Rear Wheel Drive,2,Compact,Convertible,75182.0,Cadillac Xlr
11738,Cadillac,2017,Premium Unleaded,310.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,62500.0,Cadillac Xt5
11739,Cadillac,2017,Premium Unleaded,310.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,51895.0,Cadillac Xt5
11740,Cadillac,2017,Premium Unleaded,310.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,38995.0,Cadillac Xt5
11741,Cadillac,2017,Premium Unleaded,310.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,47390.0,Cadillac Xt5
11742,Cadillac,2017,Premium Unleaded,310.0,Automatic,Front Wheel Drive,4,Midsize,4Dr Suv,44895.0,Cadillac Xt5
11743,Cadillac,2017,Premium Unleaded,310.0,Automatic,All Wheel Drive,4,Midsize,4Dr Suv,54390.0,Cadillac Xt5
11744,Nissan,2013,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,26900.0,Nissan Xterra
11745,Nissan,2013,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,29440.0,Nissan Xterra
11746,Nissan,2013,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,25850.0,Nissan Xterra
11747,Nissan,2013,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,30490.0,Nissan Xterra
11748,Nissan,2013,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,24850.0,Nissan Xterra
11749,Nissan,2013,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,24990.0,Nissan Xterra
11750,Nissan,2013,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,22940.0,Nissan Xterra
11751,Nissan,2014,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,31370.0,Nissan Xterra
11752,Nissan,2014,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,25300.0,Nissan Xterra
11753,Nissan,2014,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,27350.0,Nissan Xterra
11754,Nissan,2014,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,25440.0,Nissan Xterra
11755,Nissan,2014,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,26300.0,Nissan Xterra
11756,Nissan,2014,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,23390.0,Nissan Xterra
11757,Nissan,2014,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,30320.0,Nissan Xterra
11758,Nissan,2015,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,26670.0,Nissan Xterra
11759,Nissan,2015,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,27720.0,Nissan Xterra
11760,Nissan,2015,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,25710.0,Nissan Xterra
11761,Nissan,2015,Regular Unleaded,261.0,Manual,Four Wheel Drive,4,Midsize,4Dr Suv,30590.0,Nissan Xterra
11762,Nissan,2015,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,23660.0,Nissan Xterra
11763,Nissan,2015,Regular Unleaded,261.0,Automatic,Four Wheel Drive,4,Midsize,4Dr Suv,31640.0,Nissan Xterra
11764,Nissan,2015,Regular Unleaded,261.0,Automatic,Rear Wheel Drive,4,Midsize,4Dr Suv,25670.0,Nissan Xterra
11765,Cadillac,2015,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,64245.0,Cadillac Xts
11766,Cadillac,2015,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,44660.0,Cadillac Xts
11767,Cadillac,2015,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,54670.0,Cadillac Xts
11768,Cadillac,2015,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,62735.0,Cadillac Xts
11769,Cadillac,2015,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,56900.0,Cadillac Xts
11770,Cadillac,2015,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,51000.0,Cadillac Xts
11771,Cadillac,2015,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,49000.0,Cadillac Xts
11772,Cadillac,2015,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,69785.0,Cadillac Xts
11773,Cadillac,2015,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,62015.0,Cadillac Xts
11774,Cadillac,2016,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,45295.0,Cadillac Xts
11775,Cadillac,2016,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,49250.0,Cadillac Xts
11776,Cadillac,2016,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,55705.0,Cadillac Xts
11777,Cadillac,2016,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,66780.0,Cadillac Xts
11778,Cadillac,2016,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,72320.0,Cadillac Xts
11779,Cadillac,2016,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,51250.0,Cadillac Xts
11780,Cadillac,2016,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,63770.0,Cadillac Xts
11781,Cadillac,2016,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,64550.0,Cadillac Xts
11782,Cadillac,2016,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,57935.0,Cadillac Xts
11783,Cadillac,2017,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,45295.0,Cadillac Xts
11784,Cadillac,2017,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,66795.0,Cadillac Xts
11785,Cadillac,2017,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,49295.0,Cadillac Xts
11786,Cadillac,2017,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,57995.0,Cadillac Xts
11787,Cadillac,2017,Regular Unleaded,304.0,Automatic,All Wheel Drive,4,Large,Sedan,51295.0,Cadillac Xts
11788,Cadillac,2017,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,63795.0,Cadillac Xts
11789,Cadillac,2017,Premium Unleaded,410.0,Automatic,All Wheel Drive,4,Large,Sedan,72395.0,Cadillac Xts
11790,Cadillac,2017,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,64595.0,Cadillac Xts
11791,Cadillac,2017,Regular Unleaded,304.0,Automatic,Front Wheel Drive,4,Large,Sedan,55795.0,Cadillac Xts
11792,Subaru,1991,Regular Unleaded,97.0,Manual,Front Wheel Drive,2,Compact,Coupe,2000.0,Subaru Xt
11793,Subaru,1991,Regular Unleaded,145.0,Automatic,Front Wheel Drive,2,Compact,Coupe,2000.0,Subaru Xt
11794,Subaru,1991,Regular Unleaded,145.0,Manual,All Wheel Drive,2,Compact,Coupe,2000.0,Subaru Xt
11795,Subaru,2013,Regular Unleaded,148.0,Manual,All Wheel Drive,4,Compact,4Dr Suv,21995.0,Subaru Xv Crosstrek
11796,Subaru,2013,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,24495.0,Subaru Xv Crosstrek
11797,Subaru,2013,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,22995.0,Subaru Xv Crosstrek
11798,Subaru,2014,Regular Unleaded,160.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,25995.0,Subaru Xv Crosstrek
11799,Subaru,2014,Regular Unleaded,160.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,29295.0,Subaru Xv Crosstrek
11800,Subaru,2014,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,22995.0,Subaru Xv Crosstrek
11801,Subaru,2014,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,24495.0,Subaru Xv Crosstrek
11802,Subaru,2014,Regular Unleaded,148.0,Manual,All Wheel Drive,4,Compact,4Dr Suv,21995.0,Subaru Xv Crosstrek
11803,Subaru,2015,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,24795.0,Subaru Xv Crosstrek
11804,Subaru,2015,Regular Unleaded,160.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,29295.0,Subaru Xv Crosstrek
11805,Subaru,2015,Regular Unleaded,160.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,25995.0,Subaru Xv Crosstrek
11806,Subaru,2015,Regular Unleaded,148.0,Manual,All Wheel Drive,4,Compact,4Dr Suv,22295.0,Subaru Xv Crosstrek
11807,Subaru,2015,Regular Unleaded,148.0,Manual,All Wheel Drive,4,Compact,4Dr Suv,21595.0,Subaru Xv Crosstrek
11808,Subaru,2015,Regular Unleaded,148.0,Automatic,All Wheel Drive,4,Compact,4Dr Suv,23295.0,Subaru Xv Crosstrek
11809,Toyota,2017,Regular Unleaded,106.0,Manual,Front Wheel Drive,4,Compact,Sedan,15950.0,Toyota Yaris Ia
11810,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,Sedan,17050.0,Toyota Yaris Ia
11811,Toyota,2015,Regular Unleaded,106.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,16820.0,Toyota Yaris
11812,Toyota,2015,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,16880.0,Toyota Yaris
11813,Toyota,2015,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,16505.0,Toyota Yaris
11814,Toyota,2015,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,15945.0,Toyota Yaris
11815,Toyota,2015,Regular Unleaded,106.0,Manual,Front Wheel Drive,2,Compact,2Dr Hatchback,14845.0,Toyota Yaris
11816,Toyota,2015,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,15570.0,Toyota Yaris
11817,Toyota,2015,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,17620.0,Toyota Yaris
11818,Toyota,2016,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,17670.0,Toyota Yaris
11819,Toyota,2016,Regular Unleaded,106.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,16870.0,Toyota Yaris
11820,Toyota,2016,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,16555.0,Toyota Yaris
11821,Toyota,2016,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,16930.0,Toyota Yaris
11822,Toyota,2016,Regular Unleaded,106.0,Manual,Front Wheel Drive,2,Compact,2Dr Hatchback,14895.0,Toyota Yaris
11823,Toyota,2016,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,15620.0,Toyota Yaris
11824,Toyota,2016,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,15995.0,Toyota Yaris
11825,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,16000.0,Toyota Yaris
11826,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,2,Compact,2Dr Hatchback,16910.0,Toyota Yaris
11827,Toyota,2017,Regular Unleaded,106.0,Manual,Front Wheel Drive,2,Compact,2Dr Hatchback,15250.0,Toyota Yaris
11828,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,16375.0,Toyota Yaris
11829,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,17285.0,Toyota Yaris
11830,Toyota,2017,Regular Unleaded,106.0,Automatic,Front Wheel Drive,4,Compact,4Dr Hatchback,18000.0,Toyota Yaris
11831,Toyota,2017,Regular Unleaded,106.0,Manual,Front Wheel Drive,4,Compact,4Dr Hatchback,17200.0,Toyota Yaris
11832,Gmc,2000,Regular Unleaded,255.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,3949.0,Gmc Yukon Denali
11833,Gmc,2011,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,54420.0,Gmc Yukon Hybrid
11834,Gmc,2011,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,51610.0,Gmc Yukon Hybrid
11835,Gmc,2011,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,61770.0,Gmc Yukon Hybrid
11836,Gmc,2011,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,58925.0,Gmc Yukon Hybrid
11837,Gmc,2012,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,55280.0,Gmc Yukon Hybrid
11838,Gmc,2012,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,63130.0,Gmc Yukon Hybrid
11839,Gmc,2012,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,52470.0,Gmc Yukon Hybrid
11840,Gmc,2012,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,60285.0,Gmc Yukon Hybrid
11841,Gmc,2013,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,54145.0,Gmc Yukon Hybrid
11842,Gmc,2013,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,64805.0,Gmc Yukon Hybrid
11843,Gmc,2013,Regular Unleaded,332.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,56955.0,Gmc Yukon Hybrid
11844,Gmc,2013,Regular Unleaded,332.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,61960.0,Gmc Yukon Hybrid
11845,Gmc,2015,Flex-Fuel,355.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,61925.0,Gmc Yukon Xl
11846,Gmc,2015,Flex-Fuel,355.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,58925.0,Gmc Yukon Xl
11847,Gmc,2015,Flex-Fuel,355.0,Automatic,Four Wheel Drive,4,Large,4Dr Suv,53440.0,Gmc Yukon Xl
11848,Gmc,2015,Premium Unleaded,420.0,Automatic,Rear Wheel Drive,4,Large,4Dr Suv,67220.0,Gmc Yukon Xl
